股票名称,股票代码
BULGARIAN INVESTMENT GROUP REIT,'0I75
DAQO NEW ENERGY ADR REPRESENTIN,'0I74
VAPTZAROV AD ORD SHS,'0I6Y
DXC TECHNOLOGY ORD SHS,'0I6U
DTE ENERGY ORD SHS,'0I6Q
ZENTIVA BUCURESTI ORD SHS,'0I6N
D.R. HORTON INC D R HORTON ORD,'0I6K
CUSTOMERS BANCORP ORD SHS,'0I5Z
TURBOMECANICA BU ORD SHS,'0I5X
SALAMIS TOURS HOLDINGS ORD SHS,'0I5V
DUROS ORD SHS,'0I5S
CYTRX ORD SHS,'0I5R
CYPRESS SEMICONDUCTOR ORD SHS,'0I5Q
CYMABAY THERAPEUTICS ORD SHS,'0I5P
BERGMAN & BEVING ORD SHS,'0I5O
CUMMINS ORD SHS,'0I58
CROWN HOLDINGS ORD SHS,'0I4X
CROWN CASTLE INTERNATIONAL REIT,'0I4W
CRITEO ADR REPRESENTING ORD SHS,'0I4T
CREE ORD SHS,'0I4Q
CREDIT SUISSE GROUP ADR REPTG O,'0I4P
CRH CUM PREF SHS,'0I4D
COUPA SOFTWARE ORD SHS,'0I4B
COTY ORD SHS CLASS A,'0I4A
COSTCO WHOLESALE ORD SHS,'0I47
BULGARIAN REAL ESTATE FUND REIT,'0I43
CORESITE REALTY REIT ORD SHS,'0I3T
CORCEPT THERAPEUTICS ORD SHS,'0I3Q
MEDIA 6 ORD SHS,'0I3O
LAFUMA ORD SHS,'0I3L
COOPER ORD SHS,'0I3I
CONTROLADORA VUELA COMPANIA ADR,'0I3G
CONSOLIDATED EDISON ORD SHS,'0I35
CONCHO RESOURCES ORD SHS,'0I2T
CONAGRA BRANDS ORD SHS,'0I2P
SIF 5 OLTENIA ORD SHS,'0I2B
ITS GROUP ORD SHS,'0I27
HAVSFRUN INVESTMENT B ORD SHS,'0I26
SIEM OFFSHORE ORD SHS,'0I21
ROYAL CARIBBEAN CRUISES ORD SHS,'0I1W
COMERICA ORD SHS,'0I1P
COLFAX ORD SHS,'0I1B
COHERENT ORD SHS,'0I17
UNION FINANCIERE DE FRANCE BANQ,'0I15
COGNEX ORD SHS,'0I14
VERTICE TRESCIENTOS SESENTA GRA,'0I10
CODEXIS ORD SHS,'0I0X
COCA COLA BOTTLING ORD SHS,'0I0T
IDI ORD SHS,'0I0P
CLOUDERA ORD SHS,'0I0N
EUROMEDIS GROUPE ORD SHS,'0I0L
CLOROX ORD SHS,'0I0J
CLEVELAND CLIFFS ORD SHS,'0I0H
BACCARAT ORD SHS,'0I0C
CLEARSIGN COMBUSTION ORD SHS,'0I0B
CLEAN ENERGY FUELS ORD SHS,'0I04
VIEL ET CIE ORD SHS,'0HZW
GUGGENHEIM INVEST SHIPPING ETF,'0HZV
BALKAN AND SEA PROPERTIES ADSIT,'0HZU
GRINDEKS ORD SHS,'0HZT
GAESCO HOLDING ORD SHS,'0HZS
GUGGENHEIM INVEST SOLAR ETF,'0HZR
GUGGENHEIM INVEST S&P GLOBAL WA,'0HZP
GUGGENHEIM INVEST CHINA TECHNOL,'0HZO
CITRIX SYSTEMS ORD SHS,'0HYR
CITIZENS FINANCIAL GROUP ORD SH,'0HYP
CINTAS ORD SHS,'0HYJ
CIRRUS LOGIC ORD SHS,'0HYI
CINCINNATI FINANCIAL ORD SHS,'0HYE
CIMAREX ENERGY ORD SHS,'0HYB
CIENA ORD SHS,'0HYA
GABRIEL HOLDING ORD SHS,'0HY9
CEMENTIR HOLDING ORD SHS,'0HY2
CHIPOTLE MEXICAN GRILL ORD SHS,'0HXW
CHINANET ONLINE HOLDINGS ORD SH,'0HXO
CHINA MOBILE LTD CHINA MOBILE A,'0HX8
CHINA MOBILE LTD CHINA MOBILE A,'0HX8
RESTORBIO ORD SHS,'0HX7
OLYMPIQUE LYONNAIS GROUPE ORD S,'0HX1
CHESAPEAKE ENERGY ORD SHS,'0HWL
ROMREAL ORD SHS,'0HWI
CHENIERE ENERGY ORD SHS,'0HWH
CHEMOURS ORD SHS,'0HWG
SINTERCAST ORD SHS,'0HW9
DORO ORD SHS,'0HW6
CHARTER COMMUNICATIONS ORD SHS,'0HW4
KONGSBERG AUTOMOTIVE ORD SHS,'0HW0
CENTURYLINK ORD SHS,'0HVP
CENTERPOINT ENERGY ORD SHS,'0HVF
CENTENNIAL RESOURCE DEVELOPMENT,'0HVD
GROUPE JAJ ORD SHS,'0HVC
CENTENE ORD SHS,'0HVB
HAULOTTE GROUP ORD SHS,'0HVA
IGE XAO ORD SHS,'0HV1
URBAR INGENIEROS ORD SHS,'0HV0
CELSION ORD SHS,'0HUZ
CELANESE ORD SHS SERIES A,'0HUR
CARS.COM ORD SHS,'0HTZ
CARRIZO OIL AND GAS ORD SHS,'0HTX
INTEX RESOURCES ORD SHS,'0HTS
CARMAX ORD SHS,'0HTQ
CARE.COM ORD SHS,'0HTK
BIOFARM BUCURESTI ORD SHS,'0HTH
CARDINAL HEALTH INC CARDINAL HE,'0HTG
NORWEGIAN ENERGY COMPANY ORD SH,'0HTF
CARA THERAPEUTICS ORD SHS,'0HTC
CAPITAL ONE FINANCIAL ORD SHS,'0HT4
CAMPING WORLD HOLDINGS ORD SHS,'0HSU
CAMPBELL SOUP ORD SHS,'0HST
FINANZAS ORD SHS,'0HSJ
BROENDBYERNES IF FODBOLD ORD SH,'0HSI
CALADRIUS BIOSCIENCES ORD SHS,'0HS8
CADIZ ORD SHS,'0HS4
CADENCE DESIGN SYSTEMS ORD SHS,'0HS2
CABOT OIL & GAS ORD SHS,'0HRZ
CV SCIENCES ORD SHS,'0HRT
CVS HEALTH ORD SHS,'0HRS
CVR ENERGY ORD SHS,'0HRR
CSX ORD SHS,'0HRJ
CAFOM ORD SHS,'0HRB
CMS ENERGY ORD SHS,'0HR4
DUNI ORD SHS,'0HR3
CME GROUP ORD SHS CLASS A,'0HR2
CH ROBINSON WORLDWIDE ORD SHS,'0HQW
CF INDUSTRIES HOLDINGS INC CF I,'0HQU
CDK GLOBAL ORD SHS,'0HQR
FORTEC ELEKTRONIK ORD SHS,'0HQQ
CBRE GROUP ORD SHS CLASS A,'0HQP
CBOE GLOBAL MARKETS ORD SHS,'0HQN
CBS ORD SHS CLASS B,'0HQM
CBL AND ASSOCIATES PROPERTIES R,'0HQK
CBIZ ORD SHS,'0HQI
INTEREUROPA ORD SHS,'0HQD
BUCKLE ORD SHS,'0HQ7
BROWN FORMAN ORD SHS CLASS B,'0HQ3
BROOKS AUTOMATION ORD SHS,'0HQ1
BROADRIDGE FINANCIAL SOLUTIONS,'0HPW
PIQUADRO ORD SHS,'0HPP
BRISTOW GROUP ORD SHS,'0HPM
BRIGHTHOUSE FINANCIAL ORD SHS,'0HPH
BOX ORD SHS CLASS A,'0HP1
BOSTON SCIENTIFIC ORD SHS,'0HOY
BOSTON PROPERTIES REIT ORD SHS,'0HOX
UBS ETF - MSCI CANADA UCITS ETF,'0HOW
BORGWARNER ORD SHS,'0HOU
BOOZ ALLEN HAMILTON HOLDING ORD,'0HOT
BLUEPRINT MEDICINES ORD SHS,'0HOJ
BLUEBIRD BIO ORD SHS,'0HOH
H&R BLOCK ORD SHS,'0HOB
BLACKSTONE GROUP LP BLACKSTONE,'0HO8
BLACKROCK CAPITAL INVESTMENT OR,'0HO6
BIOTELEMETRY ORD SHS,'0HNH
VERNEUIL PARTICIPATIONS ORD SHS,'0HNG
BIOMARIN PHARMACEUTICAL ORD SHS,'0HNC
BIOANALYTICAL SYSTEMS ORD SHS,'0HN9
BIG LOTS ORD SHS,'0HN5
BHP BILLITON LTD BHP BILLITON A,'0HN3
BERRY GLOBAL GROUP ORD SHS,'0HN1
BERKSHIRE HATHAWAY INC BERKSHIR,'0HN0
WR BERKLEY ORD SHS,'0HMZ
SALUS DD ORD SHS,'0HMV
KOMP MEJNI TRUST ORD SHS,'0HMT
BELLICUM PHARMACEUTICALS ORD SH,'0HMS
M1 DD LJUBLJANA ORD SHS,'0HMR
MINOAN LINES ORD SHS,'0HMQ
BELLEROPHON THERAPEUTICS ORD SH,'0HMP
DOF ORD SHS,'0HMM
BED BATH AND BEYOND ORD SHS,'0HMI
BEAZER HOMES ORD SHS,'0HMG
ZENIT PROPERTIES ADSITS PLOVDIV,'0HM5
VGP ORD SHS,'0HM0
BAOZUN INC BAOZUN ADR REP ORD C,'0HLU
BANK OF NEW YORK MELLON ORD SHS,'0HLQ
BANCO SANTANDER SA BANCO SANTAN,'0HLE
AFFIMED ORD SHS,'0HL9
BANCO BRADESCO ADR REPTG 1 PREF,'0HL8
BAIDU INC BAIDU ADR REPTG 1/10 ,'0HL1
BYD ADR REPTG 20 ORD SHS,'0HKY
BT GROUP ADR REPRESENTING 5 ORD,'0HKT
BP ADR EACH REPRESENTING SIX OR,'0HKP
BGC PARTNERS ORD SHS CLASS A,'0HKM
BB AND T ORD SHS,'0HKH
AXSOME THERAPEUTICS ORD SHS,'0HKF
AXON ENTERPRISE ORD SHS,'0HKE
AXOGEN ORD SHS,'0HKD
AVON PRODUCTS ORD SHS,'0HK8
AVIS BUDGET GROUP ORD SHS,'0HK4
HRAM HOLDING ORD SHS,'0HK0
MELAMIN ORD SHS,'0HJS
AVERY DENNISON ORD SHS,'0HJR
AVEO PHARMACEUTICALS ORD SHS,'0HJQ
AVALONBAY COMMUNITIES REIT ORD,'0HJO
AUTOZONE ORD SHS,'0HJL
AUTOMATIC DATA PROCESSING ORD S,'0HJI
AUTOLIV ORD SHS,'0HJH
AUTODESK ORD SHS,'0HJF
VILMORIN & CIE ORD SHS,'0HJC
OCEANTEAM ORD SHS,'0HJ5
ATARA BIOTHERAPEUTICS ORD SHS,'0HIY
ASSURANT ORD SHS,'0HIN
SSIF BROKER CLUJ ORD SHS,'0HIK
ASIAN BAMBOO ORD SHS,'0HI8
MEVIS MEDICAL SOLUTIONS ORD SHS,'0HI7
AS TRIGON PROPERTY DEVELOPMENT,'0HI4
ARROWHEAD PHARMACEUTICALS ORD S,'0HI3
ARROW ELECTRONICS ORD SHS,'0HI1
AROTECH ORD SHS,'0HHY
ARMOUR RESIDENTIAL REIT ORD SHS,'0HHU
ARLINGTON ASSET INVESTMENT CLAS,'0HHT
ARISTA NETWORKS ORD SHS,'0HHR
ARES CAPITAL ORD SHS,'0HHP
ARGAN ORD SHS,'0HHO
ARCH THERAPEUTICS ORD SHS,'0HHJ
SURTECO ORD SHS,'0HHI
ARAMARK ORD SHS,'0HHB
AQUA METALS ORD SHS,'0HH6
APTEVO THERAPEUTICS ORD SHS,'0HH3
LYXOR EUROMTS 10-15Y INVEST GRD,'0HH0
LYXOR MSCI EMU (DR) UCITS ETF -,'0HGX
应用光电,'0HGV
BNP PARIBAS EASY EQUITY DIVIDEN,'0HGS
APPLIED INDUSTRIAL TECHNOLOGIES,'0HGR
APPIAN ORD SHS CLASS A,'0HGM
UBS ETF MSCI EUROPE UCITS ETF (,'0HGJ
APACHE ORD SHS,'0HGC
ANTHEM ORD SHS,'0HG8
ANSYS ORD SHS,'0HG3
BNP PARIBAS EASY EQUITY QUALITY,'0HFZ
ANGLOGOLD ASHANTI ADR REPTG 1 O,'0HFY
BNP PARIBAS EASY EQUITY VALUE E,'0HFX
BNP PARIBAS EASY EQUITY MOMENTU,'0HFW
BNP PARIBAS EASY EQUITY LOW VOL,'0HFV
BNP PARIBAS EASY EQUITY LOW VOL,'0HFU
BNP PARIBAS EASY EQUITY LOW VOL,'0HFT
ANAVEX LIFE SCIENCES ORD SHS,'0HFR
ANAPTYSBIO ORD SHS,'0HFQ
INMOBILIARIA DEL SUR ORD SHS,'0HFP
ANALOG DEVICES ORD SHS,'0HFN
UBS ETF BLOOMBERG BARCLAYSTIPS,'0HFI
OSSIAM SHILLER BARCLAYS CAPE US,'0HFH
GREENTECH ENERGY SYSTEMS ORD SH,'0HFD
AMPHENOL ORD SHS CLASS A,'0HFB
AMICUS THERAPEUTICS ORD SHS,'0HF9
AMETEK ORD SHS,'0HF7
AMERIPRISE FINANCE ORD SHS,'0HF6
AMERISOURCEBERGEN ORD SHS,'0HF3
AARHUS ELITE ORD SHS,'0HF1
EASTNINE ORD SHS,'0HEZ
BNP PARIBAS EASY EQUITY QUALITY,'0HEX
AMERICAN WATER WORKS ORD SHS,'0HEW
BNP PARIBAS EASY EQUITY MOMENTU,'0HEV
AMERICAN TOWER REIT,'0HEU
BNP PARIBAS EASY EQUITY LOW VOL,'0HET
UC TR BALANCED EUROPEAN CONV BO,'0HES
UBS ETFBLOOMBERGBRCLS US1-3YR T,'0HEP
SMITH & WESSON BRAND INC SMITH,'0HEM
AMERICAN HOMES 4 RENT REIT ORD,'0HEJ
AMERICAN ELECTRIC POWER ORD SHS,'0HEC
AMERICAN AIRLINES GROUP ORD SHS,'0HE6
LYXOR EUROMTS 15+Y INVSTMNT GRD,'0HE5
UBS ETF-MSCI USA SOCIALLY RESPO,'0HE3
AMEREN ORD SHS,'0HE2
UBS ETF - MSCI EMU SOC RESPONSI,'0HE1
COMSTAGE CBK US TREASURY BOND F,'0HE0
COMSTAGE CBK U.S.TREASURY BD FU,'0HDZ
GOLAR LNG ORD SHS,'0HDY
COMSTAGE CBK 10Y US-TREASURY FU,'0HDW
COMSTAGE CBK 10Y US-TREASURY FU,'0HDV
BOUVET ORD SHS,'0HDU
UBS ETF - MSCI EMU SOC RESPONSI,'0HDT
UBS ETF - MSCI EMU SOC RESPONSI,'0HDS
UBS ETF-MSCI USA SOCIALLY RESPO,'0HDR
SYNERGIE ORD SHS,'0HDQ
UBS ETF-MSCI JAPAN SOC RESPONSI,'0HDN
UBS ETF-MSCI JAPAN SOC RESPONSI,'0HDM
UBS ETF-MSCI JAPAN SOC RESPONSI,'0HDL
SYSTEMAIR ORD SHS,'0HDK
SAGAX PREF SHS,'0HDH
DB X-TRACKERS MSCI EUROPE INDEX,'0HDF
DB X-TRACKERS DAX UCITS ETF (DR,'0HDE
ALTERYX ORD SHS CLASS A,'0HDD
DB X-TRACKERS DAX UCITS ETF (DR,'0HDC
DB X-TRACK.MSCI EMU INDEX UCITS,'0HDB
DB X-TRACKERS MSCI JP IX UCITS,'0HDA
UBS ETFBLOOMBERGBRCLSMSCIUS LCS,'0HD9
UBS ETFBLOOMBERGBRCLSMSCIUS LCS,'0HD8
UBS ETF-FACTOR MSCIEMU TOTSHARE,'0HD7
ALPHABET INC ALPHABET ORD  CLAS,'0HD6
UBS ETF-FACTOR MSCIEMU TOTSHARE,'0HD5
UBS ETF-FACTOR MSCI EMU LOWVOLA,'0HD4
UBS ETF-FACTOR MSCI EMU LOWVOLA,'0HD3
ALNYLAM PHARMACEUTICALS ORD SHS,'0HD2
UBS ETF-FACTOR MSCI EMU PRIME V,'0HD1
ALLY FINANCIAL ORD SHS,'0HD0
ALLSTATE ORD SHS,'0HCZ
UBS ETF-FACTOR MSCI EMU QUALITY,'0HCY
UBS ETF-FACTOR MSCI EMU QUALITY,'0HCX
UC TR BALANCED EUROPEAN CONVERT,'0HCW
UBS ETF - MSCI HONG KONG UCITS,'0HCV
UBS ETF - MSCI SINGAPORE UCITS,'0HCU
ALLIANT ENERGY ORD SHS,'0HCT
UBS ETF MSCI CANADA UCITS ETF (,'0HCS
ALLIANCE DATA SYSTEMS ORD SHS,'0HCR
UBS ETF MSCI EMERGING MARKETS U,'0HCP
UBS ETF-MSCI SWITZERLAND 20/35,'0HCN
UBS ETF MSCI PACIFIC (EX JAPAN),'0HCL
ALIGN TECHNOLOGY ORD SHS,'0HCK
UBS ETF-MSCI UNITED KINGDOM UCI,'0HCJ
ALIBABA GROUP HOLDING LTD ALIBA,'0HCI
ALEXANDRIA REAL ESTATE EQUITIES,'0HCH
UBS ETF - MSCI EMU UCITS ETF (E,'0HCF
COMSTAGE MSCI SPAIN TRN UCITS E,'0HCD
3U HOLDING AG 3U HOLDING ORD SH,'0HCC
ALCOA ORD SHS,'0HCB
COMSTAGE MSCI ITALY TRN UCITS E,'0HCA
ROULARTA ORD SHS,'0HC8
ALBEMARLE ORD SHS,'0HC7
OSSIAM US MINIMUM VARIANCE ESG,'0HC6
ALASKA AIR GROUP ORD SHS,'0HC3
ALARM.COM HOLDINGS ORD SHS,'0HC2
UBS ETF MSCI SWITZERLAND 20/35,'0HBW
UBS ETF MSCI SWITZERLAND 20/35,'0HBV
UBS ETF-MSCI JAPAN HGD TO USD U,'0HBU
UBS ETF-MSCI JAPAN HGD TO USD U,'0HBS
AKAMAI TECHNOLOGIES ORD SHS,'0HBQ
GEDI GRUPPO EDITORIALE ORD SHS,'0HBO
DB X-TR II GL INF LINKED BD UCI,'0HBL
UBS ETF MSCI CANADA UCITS ETF (,'0HBI
AIR PRODUCTS AND CHEMICALS ORD,'0HBH
COMSTAGE FTSE CHINA A50 UCITS E,'0HBG
AIMMUNE THERAPEUTICS ORD SHS,'0HBB
DB X-TRACK.II BARCLAYS GLAGGBDU,'0HB9
AGROFRESH SOLUTIONS ORD SHS,'0HB7
UBS ETF-MSCI JAPAN H TO EUR UCI,'0HB3
AGIOS PHARMACEUTICALS ORD SHS,'0HB0
UBS ETF MSCI UNITED KINGDOM HGD,'0HAY
UBS ETF-MSCI UNITED KINGDOM HGD,'0HAX
AGILENT TECHNOLOGIES ORD SHS,'0HAV
AFFILIATED MANAGERS GROUP ORD S,'0HAQ
COMSTAGE S&P SMIT 40 INDEX TRN,'0HAP
AEROVIRONMENT ORD SHS,'0HAL
LYXOR SG GLOBAL QUALITY INCOME,'0HAE
OSSIAM ISTOXX EUROPE MINIMUM VA,'0HAB
CORPORACION FINANCIERA ALBA ORD,'0HA8
OSSIAM WORLD MINIMUM VARIANCE N,'0HA7
AEROJET ROCKETDYNE HOLDINGS ORD,'0HA5
ADVERUM BIOTECHNOLOGIES ORD SHS,'0HA3
OSSIAM EMERGING MARKETS MIN VAR,'0HA2
DB X-TR II GL INF LINKED BD UCI,'0H9V
DB X-TR II GLOBAL GOV BOND UCIT,'0H9U
AECOM ORD SHS,'0H9N
APPTIX ORD SHS,'0H9M
COMSTAGE SPI TR UCITS ETF,'0H9I
ADVANCE AUTO PARTS ORD SHS,'0H9G
COMSTAGE CBK BUND-FUTURE LVRD T,'0H9C
COMSTAGE COMMERZBANK BUND-FUTUR,'0H97
ACUITY BRANDS ORD SHS,'0H90
COMSTAGE FR EURO STOXX 50 UCITS,'0H8Z
COMSTAGE HSCEI UCITS ETF,'0H8Y
COMSTAGE HSI UCITS ETF,'0H8W
ACLARIS THERAPEUTICS ORD SHS,'0H8T
DB X-TRACKERS II GER GOVT BOND,'0H8Q
COPENHAGEN CAPITAL ORD SHS,'0H8M
ACCURAY ORD SHS,'0H8I
ACCELERATE DIAGNOSTICS ORD SHS,'0H8E
DORSTENER ORD SHS,'0H84
COMSTAGE CAC 40 UCITS ETF,'0H82
COMSTAGE EURO STOXX 50 DAILY LE,'0H80
COMSTAGE EURO STOXX 50 DAILY SH,'0H7Z
COMSTAGE ATX UCITS ETF,'0H7Y
COMSTAGE DJ SWITZERLAND TITANS,'0H7W
COMSTAGE MSCI EUROPE SMALL CAP,'0H7U
COMSTAGE MSCI EUROPE MID CAP TR,'0H7T
ABIOMED ORD SHS,'0H7S
ABEONA THERAPEUTICS ORD SHS,'0H7R
COMSTAGE S&P SMALL CAP 600 UCIT,'0H7Q
COMSTAGE MSCI TAIWAN TRN UCITS,'0H7P
COMSTAGE MSCI JAPAN TRN UCITS E,'0H7M
COMSTAGE MSCI EM EASTERN EUR EX,'0H7L
COMSTAGE MSCI EUROPE TRN UCITS,'0H7J
ARK INNOVATION ETF,'0H7G
COMSTAGE STOXX EUROPE 600 UTLS,'0H7E
COMSTAGE STOXX EUROPE 600 T&L U,'0H7C
COMSTAGE STOXX EUROPE 600 TECH,'0H7A
COMSTAGE STOXX EUROPE 600 RET U,'0H78
COMSTAGE STOXX EUROPE 600 P&HG,'0H76
COMSTAGE STOXX EUROPE 600 O&G U,'0H75
COMSTAGE STOXX EUROPE 600 INS U,'0H72
COMSTAGE STOXX EUROPE 600 IG&S,'0H71
COMSTAGE STOXX EUROPE 600 HC UC,'0H70
COMSTAGE STOXX EUROPE 600 F&B U,'0H6Z
COMSTAGE STOXX EUROPE 600 FS UC,'0H6W
COMSTAGE STOXX EUROPE 600 C&M U,'0H6V
COMSTAGE STOXX EUROPE 600 CHEM,'0H6U
COMSTAGE STOXX EUROPE 600 BR UC,'0H6S
COMSTAGE STOXX EUROPE 600 BANKS,'0H6R
ALPS MEDICAL BREAKTHROUGHS ETF,'0H6M
DB X-TRACKERS SLI UCITS ETF (DR,'0H6L
AES ORD SHS,'0H6G
AGNC INVESTMENT REIT ORD SHS,'0H6E
AFLAC ORD SHS,'0H68
PRICER B ORD SHS,'0H38
BERGS TIMBER B ORD SHS,'0H2W
PREVAS B ORD SHS,'0H2J
BIOINVENT INTERNATIONAL ORD SHS,'0H22
ORTIVUS B ORD SHS,'0H1Q
ORTIVUS ORD SHS,'0H1P
MIDWAY HOLDING ORD SHS,'0H1N
POWERSHARES US HY FALL ANGEL EU,'0H1I
POWERSHARES EQQQ NASDAQ-100 EUR,'0H1C
NET INSIGHT B ORD SHS,'0H14
SENSYS GATSO ORD SHS,'0H0U
CONCORDIA MARITIME B ORD SHS,'0H0N
ROTTNEROS ORD SHS,'0H0L
ERMES DEPARTMENT STORES ORD SHS,'0GZY
EEMS ITALIA ORD SHS,'0GZT
EEMS ITALIA ORD SHS,'0GZT
ARCO VARA ORD SHS,'0GZL
ECOTEL COMMUNICATION ORD SHS,'0GZJ
PROBI ORD SHS,'0GZB
MULTIQ INTERNATIONAL ORD SHS,'0GZ4
NORDIC MINING ORD SHS,'0GYZ
OMRON DT CERT,'0GYA
MIDSONA ORD SHS,'0GY9
AEFFE ORD SHS,'0GY8
DUROC B ORD SHS,'0GXX
VBG GROUP B ORD SHS,'0GXK
SVEDBERGS I DALSTORP ORD SHS,'0GXD
BIALETTI INDUSTRIE ORD SHS,'0GXB
SWECO ORD SHS,'0GX5
NEURONES ORD SHS,'0GX2
SKANO GROUP ORD SHS,'0GWU
RATOS ORD SHS,'0GWP
CLINICA BAVIERA ORD SHS,'0GWJ
HUSQVARNA ORD SHS,'0GWI
CONDMAG BRASOV ORD SHS,'0GWF
PROODEFTIKH TECHNICAL COMPANY O,'0GVP
WIZCOM ORD SHS,'0GVL
HIGHLIGHT COMMUNICATIONS ORD SH,'0GVE
PALMBOOMEN CULTUUR MAATSCHAPPIJ,'0GV0
SKANDINAVISKA ENSKILDAANKEN ORD,'0GUX
OPENLIMIT HOLDNG ORD SHS,'0GUT
CTT SYSTEMS ORD SHS,'0GUO
SOFTRONIC B ORD SHS,'0GU8
ZHONGDE WASTE TECHNOLOGY ORD SH,'0GU1
TRADEDOUBLER ORD SHS,'0GTU
NR21 ORD SHS,'0GTS
KAPSCH TRAFFICCOM ORD SHS,'0GTO
CREDIT AGRICOLE BRIE PICARDIE O,'0GTI
NORDIC SHIPHOLDING ORD SHS,'0GTA
BEIJER ELECTRONICS GROUP ORD SH,'0GT8
METABOLIC EXPLORER ORD SHS,'0GT7
PROACT IT GROUP ORD SHS,'0GT3
NOTE ORD SHS,'0GSS
PALMBOOMEN CULTUUR MAATSCHAPPIJ,'0GSM
MIDSONA ORD SHS,'0GSE
POOLIA ORD SHS,'0GSB
PLAZA CENTRES ORD SHS,'0GS0
PROFILGRUPPEN ORD SHS,'0GRO
AGTA RECORD ORD SHS,'0GR1
MODERN TIMES GROUP ORD SHS,'0GQY
ACTIVE BIOTECH ORD SHS,'0GQU
CONAFI PRESTITO ORD SHS,'0GQ4
ELECTROLUX CLASS A ORD SHS,'0GQ1
MEDIVIR B ORD SHS,'0GP7
BLEECKER ORD SHS,'0GP4
UBS ETF (CH) - SILVER (USD) A-D,'0GP2
UBS ETF (CH) - PLATINUM (USD) A,'0GP1
ZKB GOLD ETF AAH GBP,'0GP0
ZKB GOLD ETF AA GBP,'0GOZ
POLYTEC HOLDING ORD SHS,'0GOX
GAM PRECIOUS METALS - PHYSICAL,'0GOW
TRACTION B ORD SHS,'0GOS
MARTIFER SGPS ORD SHS,'0GOI
CONSILIUM B ORD SHS,'0GOG
STUDSVIK ORD SHS,'0GO6
MIDWAY HOLDING B ORD SHS,'0GO3
GUNNEBO ORD SHS,'0GNX
HEBA FASTIGHETS B ORD SHS,'0GNV
CAT OIL ORD SHS,'0GNN
ARGAN ORD SHS,'0GN6
TELEVERBIER ORD SHS,'0GMW
FEELGOOD SVENSKA ORD SHS,'0GMR
ADDNODE GROUP B ORD SHS,'0GMG
ESI GROUP ORD SHS,'0GM9
SAMSE ORD SHS,'0GLY
ZWACK UNICUM LIKORIPARI ES KERE,'0GLR
BALKANKAR-ZARYA ORD SHS,'0GKG
RENK ORD SHS,'0GKF
YMOS ORD SHS,'0GK6
CAST ORD SHS,'0GK0
YALCO CONSTANTINOU ORD SHS,'0GJX
XILAM ANIMATION ORD SHS,'0GJS
HALKOR (FORMER VECTOR) ORD SHS,'0GJQ
WOLFORD ORD SHS,'0GJA
WILSON ORD SHS,'0GJ3
MAG INTERACTIVE ORD SHS,'0GJ1
TOUCHTECH ORD SHS,'0GIM
WAREHOUSES BELGIUM REIT ORD SHS,'0GID
BIBBINSTRUMENTS ORD SHS,'0GIA
VOSS VEKSEL LANDMANDSBANK ORD S,'0GI5
XSPRAY PHARMA ORD SHS,'0GHZ
CIMCO MARINE ORD SHS,'0GHF
TERRANET HOLDING ORD SHS,'0GH9
VOGIATZOGLOU SYSTEMS ORD SHS,'0GH2
XACT OBX (UCITS ETF),'0GGY
VILKYSKIU PIENINE ORD SHS,'0GGR
XMREALITY ORD SHS,'0GGL
VESTJYSK BANK ORD SHS,'0GGK
VIKING LINE ORD SHS,'0GFY
AAC MICROTEC ORD SHS,'0GFN
THQ NORDIC ORD SHS,'0GFE
CELLINK ORD SHS,'0GFA
VALORA EFFEKTEN ORD SHS,'0GF5
GAPWAVES ORD SHS,'0GF1
VALSOIA ORD SHS,'0GEJ
VAISALA ORD SHS,'0GEG
VISCOM ORD SHS,'0GED
MAHA ENERGY ORD SHS,'0GEA
GOMSPACE GROUP ORD SHS,'0GE8
UNION TECHNOLOGIES INFORMATIQUE,'0GE6
IRRAS ORD SHS,'0GDW
UNIGROWTH INVESTMENTS ORD SHS,'0GDO
UNTERNEHMENS INVEST ORD SHS,'0GDE
UNIFAST FINANCE AND INVESTMENTS,'0GDC
UBM DEVELOPMENT ORD SHS,'0GD5
AMATECH ORD SHS,'0GCZ
THESLONIKI WATER AND SEWAGE COM,'0GCY
TURBON ORD SHS,'0GCN
SAGA FURS ORD SHS,'0GCM
TULIKIVI ORD SHS,'0GCJ
IMINT IMAGE INTELLIGENCE ORD SH,'0GCH
COGNOSEC ORD SHS,'0GCB
PINGUIN HAUSTECH ORD SHS,'0GC5
STORYTEL B ORD SHS,'0GBU
EYEONID GROUP ORD SHS,'0GBM
VOSTOK EMERGING FINANCE SDR,'0GBH
CEMAT ORD SHS,'0GB8
NILORNGRUPPEN ORD SHS,'0GB5
HOVDING SVERIGE ORD SHS,'0GB4
MAGNOLIA BOSTAD ORD SHS,'0GB2
TOXOTIS INVESTMENTS ORD SHS,'0GAZ
TOTENS SPAREBANK ORD SHS,'0GAW
TOTALBANKEN ORD SHS,'0GAV
TOPLIVO AD ORD SHS,'0GAR
TOP KINISIS TRAVEL ORD SHS,'0GAQ
TONNA ELECTRONIQUE ORD SHS,'0GAN
TOMA AS ORD SHS,'0GAM
TK DEVELOPMENT ORD SHS,'0G9T
TIVOLY ORD SHS,'0G9Q
TISCON ORD SHS,'0G9O
TIPIAK ORD SHS,'0G9K
THROMBOGENICS NV ORD SHS,'0G99
TREVI FINANZIARIA INDUSTRIALE O,'0G91
HOLIDAYCHECK GROUP ORD SHS,'0G8Z
